,User ID,Country,Completed sim form,Passed training,Used phishing button,Test score,Time since training,Viewed images,Clicked link,Opened attachment,Reported sim,Watched feedback,Individual Risk Score,Status
10066,9931124,US,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10067,9931127,JP,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10068,9931130,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10069,9931133,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10070,9931134,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10071,9931136,US,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10072,9931137,SE,1.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,5.0,yellow
10073,9931139,DE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10074,9931140,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10075,9931143,TR,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10076,9931144,US,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10077,9931145,SE,1.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10078,9931149,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10079,9931150,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10080,9931151,DE,0.0,1.0,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,6.0,yellow
10081,9931153,IN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10082,9931154,LI,1.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10083,9931155,RU,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10084,9931156,IN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10085,9931160,HK,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10086,9931161,IN,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10087,9931162,HK,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,green
10088,9931163,JP,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10089,9931165,ZA,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10090,9931166,DE,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,0.0,7.0,yellow
10091,9931167,IN,1.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10092,9931168,DE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10093,9931170,US,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10094,9931171,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10095,9931174,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10096,9931175,LI,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10097,9931176,RU,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10098,9931177,DE,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10099,9931180,CN,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10100,9931182,FR,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10101,9931183,CA,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10102,9931184,TH,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10103,9931185,IT,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,4.0,green
10104,9931186,CH,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,4.0,green
10105,9931187,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10106,9931188,FR,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10107,9931190,FI,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10108,9931191,DE,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,0.0,7.0,yellow
10109,9931192,FR,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10110,9931193,CN,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10111,9931195,AU,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10112,9931196,SE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10113,9931197,FR,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10114,9931200,DK,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10115,9931202,FR,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10116,9931204,NZ,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10117,9931207,CZ,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,green
10118,9931213,RU,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10119,9931215,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10120,9931217,SG,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10121,9931220,AU,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10122,9931222,LI,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10123,9931223,MX,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10124,9931225,GB,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10125,9931227,SG,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10126,9931228,DE,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10127,9931234,ES,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10128,9931237,DE,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10129,9931238,DE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10130,9931240,US,0.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,green
10131,9931241,LI,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10132,9931242,US,1.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10133,9931243,AE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10134,9931244,GB,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10135,9931246,CN,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10136,9931249,PH,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10137,9931251,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10138,9931252,FR,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10139,9931253,LI,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10140,9931255,ID,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10141,9931257,GB,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10142,9931263,CH,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,green
10143,9931265,LI,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10144,9931266,RU,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10145,9931267,DE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10146,9931275,DE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10147,9931277,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10148,9931278,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10149,9931280,CN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10150,9931281,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10151,9931285,DE,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10152,9931288,KR,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10153,9931290,LI,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10154,9931292,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10155,9931293,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10156,9931294,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10157,9931295,RU,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10158,9931296,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10159,9931299,CN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10160,9931301,FR,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10161,9931303,LI,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10162,9931305,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10163,9931307,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10164,9931312,FR,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10165,9931315,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10166,9931317,IN,1.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10167,9931318,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10168,9931320,LI,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,yellow
10169,9931321,RU,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10170,9931322,AE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10171,9931323,IN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10172,9931324,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10173,9931325,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10174,9931326,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10175,9931327,HK,0.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,green
10176,9931328,CH,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10177,9931329,DE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10178,9931336,IN,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10179,9931339,DE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10180,9931340,CH,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10181,9931341,GB,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10182,9931343,DE,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10183,9931345,DE,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10184,9931348,IN,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10185,9931349,US,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10186,9931350,IN,1.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10187,9931352,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10188,9931355,US,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10189,9931358,PL,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10190,9931359,DE,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10191,9931360,DE,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10192,9931362,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10193,9931363,US,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10194,9931365,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10195,9931368,SK,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,green
10196,9931370,CN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10197,9931373,DK,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10198,9931374,DE,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10199,9931375,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10200,9931376,SE,1.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,5.0,yellow
10201,9931377,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10202,9931378,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,green
10203,9931381,AE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10204,9931382,HK,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10205,9931386,CN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10206,9931388,CA,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10207,9931389,SE,1.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,5.0,yellow
10208,9931393,BR,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10209,9931394,PT,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10210,9931395,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10211,9931398,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10212,9931399,FR,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10213,9931406,SG,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10214,9931407,CN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10215,9931408,IN,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10216,9931409,US,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10217,9931410,ES,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10218,9931412,PL,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10219,9931413,TR,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10220,9931414,MY,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10221,9931415,BR,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,green
10222,9931417,CH,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10223,9931419,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10224,9931420,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10225,9931421,BR,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10226,9931424,AT,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10227,9931425,AT,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10228,9931426,JP,1.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10229,9931427,DE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10230,9931430,PL,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10231,9931431,DE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10232,9931432,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10233,9931433,LI,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10234,9931436,DE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10235,9931437,DE,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10236,9931438,CA,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10237,9931439,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10238,9931443,CN,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,4.0,green
10239,9931447,MA,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10240,9931448,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10241,9931450,PL,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10242,9931451,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10243,9931452,FR,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,4.0,green
10244,9931454,SK,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,green
10245,9931456,CA,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10246,9931457,SE,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10247,9931458,DE,0.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,-1.0,0.0,3.0,green
10248,9931459,HK,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10249,9931460,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10250,9931462,SG,0.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,green
10251,9931463,CH,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10252,9931468,US,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10253,9931470,DE,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10254,9931474,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10255,9931475,FR,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10256,9931476,DE,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10257,9931479,US,1.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,5.0,yellow
10258,9931483,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10259,9931485,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10260,9931487,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10261,9931488,IN,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10262,9931492,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10263,9931493,FR,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10264,9931494,AE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10265,9931495,CZ,0.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,1.0,-1.0,2.0,green
10266,9931498,RU,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10267,9931499,LI,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,1.0,-1.0,4.0,green
10268,9931503,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10269,9931505,CN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10270,9931506,CA,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10271,9931510,CA,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10272,9931511,GB,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10273,9931512,PL,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10274,9931514,RU,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10275,9931515,HU,1.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10276,9931517,CN,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10277,9931526,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10278,9931528,US,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10279,9931532,DE,0.0,1.0,0.0,,3.0,1.0,1.0,0.0,1.0,0.0,7.0,yellow
10280,9931534,IN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10281,9931535,GB,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,yellow
10282,9931536,LI,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10283,9931538,DE,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10284,9931540,MX,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10285,9931544,IN,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10286,9931545,CZ,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10287,9931546,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10288,9931548,SE,1.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,-1.0,6.0,yellow
10289,9931549,FR,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10290,9931550,IN,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10291,9931551,CN,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10292,9931552,MX,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10293,9931554,IN,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10294,9931555,HU,0.0,1.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,6.0,yellow
10295,9931559,IN,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10296,9931565,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10297,9931566,SA,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10298,9931567,HK,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,-1.0,5.0,yellow
10299,9931569,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10300,9931571,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10301,9931574,US,0.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,green
10302,9931575,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10303,9931576,US,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
10304,9931578,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10305,9931581,LI,0.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,yellow
10306,9931583,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10307,9931586,US,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,green
10308,9931587,LI,0.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,yellow
10309,9931588,US,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,green
10310,9931589,DE,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,5.0,yellow
10311,9931596,AT,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,green
